UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP,won,lost,tied,notes,win_percentage
221759,00353000,The University of Tennessee-Knoxville,Knoxville,2011,20963.0,1,1,4,5,,,,0.2928,9035.0,0.8551,,1448.0,8480.0,,5247.0,,1.0,,,0.4852,0.5148,0.6969,1198.0,27.0,0.8447,0.6316,42300.0,8396.0,25538.0,0.8248,0.0713,0.0255,0.0269,2.0,5.0,7.0,,,0.4166666666666667
221999,00353500,Vanderbilt University,Nashville,2011,6754.0,1,1,4,5,,,,0.1465,11561.0,0.7702,,1344.0,13560.0,,2318.0,,1.0,,,0.4996,0.5004,0.1642,1454.0,33.0,0.9581,0.9185,60900.0,41332.0,41332.0,0.6288,0.0752,0.0777,0.0746,2.0,6.0,7.0,,,0.46153846153846156
223232,00354500,Baylor University,Waco,2011,12518.0,1,1,4,6,,,,0.2449,8706.0,0.813,,1390.0,8663.0,,3300.0,,1.0,,,0.5797,0.4203,0.3966,1220.0,27.0,0.8544,0.7166,49100.0,31658.0,31658.0,0.654,0.0765,0.1336,0.0642,2.0,10.0,3.0,,,0.7692307692307693
225247,00357100,Hardin-Simmons University,Abilene,2011,1813.0,1,1,4,6,,,,0.3541,6329.0,0.6919,,800.0,6804.0,,2574.0,,1.0,,,0.54,0.46,0.5658,1055.0,23.0,0.6517,0.4654,38600.0,22460.0,22460.0,0.7253,0.0618,0.1324,0.0094,2.0,6.0,4.0,,(Div III play not counted),0.6
225511,00365200,University of Houston,Houston,2011,30383.0,1,1,4,6,,,,0.3785,9590.0,0.8772,,1200.0,8318.0,9800.0,3874.0,5122.0,1.0,,,0.4965,0.5035,0.6322,1105.0,24.0,0.8106,0.4607,48300.0,7513.0,15025.0,0.3044,0.1319,0.2731,0.211,2.0,13.0,1.0,,,0.9285714285714286
227216,00359400,University of North Texas,Denton,2011,29897.0,1,1,4,6,,,,0.3595,8298.0,0.7224,,1050.0,6892.0,,2896.0,,1.0,,,0.5324,0.4676,0.6499,1093.0,24.0,0.7815,0.4945,42100.0,7989.0,15501.0,0.5587,0.1433,0.1703,0.0531,2.0,5.0,7.0,,,0.4166666666666667
227757,00360400,Rice University,Houston,2011,3708.0,1,1,4,6,,,,0.1661,12038.0,0.8752,,800.0,12270.0,12270.0,1550.0,1550.0,1.0,,,0.4819,0.5181,0.1882,1428.0,32.0,0.9671,0.9155,59900.0,35551.0,35551.0,0.4223,0.069,0.1351,0.2047,2.0,4.0,8.0,,,0.3333333333333333
228246,00361300,Southern Methodist University,Dallas,2011,6150.0,1,1,4,6,,,,0.1744,9959.0,0.6374,,800.0,13125.0,,2600.0,,1.0,,,0.5163,0.4837,0.5457,1287.0,29.0,0.8923,0.753,52200.0,39430.0,39430.0,0.672,0.0574,0.1096,0.0613,2.0,8.0,5.0,,,0.6153846153846154
228459,00361500,Texas State University,San Marcos,2011,28959.0,1,1,4,6,,,,0.357,6911.0,0.7058,,1060.0,7310.0,7520.0,3650.0,3440.0,1.0,,,0.553,0.447,0.775,1055.0,23.0,0.7863,0.5552,43700.0,7264.0,15402.0,0.5904,0.0616,0.2771,0.0183,2.0,6.0,6.0,,(I-AA play not counted),0.5
228875,00363600,Texas Christian University,Fort Worth,2011,8171.0,1,1,4,6,,,,0.1621,9291.0,0.9749,,1050.0,10410.0,,2160.0,,1.0,,,0.5917,0.4083,0.3766,1189.0,27.0,0.8731,0.7385,49100.0,32490.0,32490.0,0.7383,0.052,0.1026,0.0256,2.0,11.0,2.0,,,0.8461538461538461
229115,00364400,Texas Tech University,Lubbock,2011,26004.0,1,1,4,6,,,,0.2797,7978.0,0.8413,,1200.0,8283.0,2650.0,3890.0,3246.0,1.0,,,0.4472,0.5528,0.6628,1113.0,25.0,0.8203,0.6142,46100.0,7380.0,14892.0,0.675,0.0535,0.1779,0.0263,2.0,8.0,5.0,,,0.6153846153846154
229115,00364400,Texas Tech University,Lubbock,2011,26004.0,1,1,4,6,,,,0.2797,7978.0,0.8413,,1200.0,8283.0,2650.0,3890.0,3246.0,1.0,,,0.4472,0.5528,0.6628,1113.0,25.0,0.8203,0.6142,46100.0,7380.0,14892.0,0.675,0.0535,0.1779,0.0263,2.0,5.0,7.0,,,0.4166666666666667
229115,00364400,Texas Tech University,Lubbock,2011,26004.0,1,1,4,6,,,,0.2797,7978.0,0.8413,,1200.0,8283.0,2650.0,3890.0,3246.0,1.0,,,0.4472,0.5528,0.6628,1113.0,25.0,0.8203,0.6142,46100.0,7380.0,14892.0,0.675,0.0535,0.1779,0.0263,2.0,7.0,6.0,,,0.5384615384615384
229115,00364400,Texas Tech University,Lubbock,2011,26004.0,1,1,4,6,,,,0.2797,7978.0,0.8413,,1200.0,8283.0,2650.0,3890.0,3246.0,1.0,,,0.4472,0.5528,0.6628,1113.0,25.0,0.8203,0.6142,46100.0,7380.0,14892.0,0.675,0.0535,0.1779,0.0263,2.0,5.0,7.0,,,0.4166666666666667
229115,00364400,Texas Tech University,Lubbock,2011,26004.0,1,1,4,6,,,,0.2797,7978.0,0.8413,,1200.0,8283.0,2650.0,3890.0,3246.0,1.0,,,0.4472,0.5528,0.6628,1113.0,25.0,0.8203,0.6142,46100.0,7380.0,14892.0,0.675,0.0535,0.1779,0.0263,2.0,8.0,3.0,,(Div II play not counted),0.7272727272727273
230038,00367000,Brigham Young University,Provo,2011,30684.0,1,1,4,7,,,,0.356,10400.0,0.7157,,900.0,7228.0,7228.0,3900.0,3900.0,1.0,,,0.4908,0.5092,0.6278,1263.0,28.0,0.8668,0.7755,57400.0,4560.0,4560.0,0.8383,0.0034,0.0472,0.0187,2.0,10.0,3.0,,,0.7692307692307693
230728,00367700,Utah State University,Logan,2011,19460.0,1,1,4,7,,,,0.3501,7677.0,0.9723,,1190.0,6350.0,6350.0,3660.0,3660.0,1.0,,,0.5371,0.4629,0.9733,1085.0,24.0,0.7169,0.5284,42400.0,5560.0,15860.0,0.829,0.0106,0.0497,0.0106,2.0,7.0,6.0,,,0.5384615384615384
230764,00367500,University of Utah,Salt Lake City,2011,23275.0,1,1,4,7,,,,0.3092,9044.0,0.7328,,1068.0,7248.0,9108.0,6904.0,6904.0,1.0,,,0.4441,0.5559,0.832,1110.0,24.0,0.8687,0.5533,49300.0,6762.0,21388.0,0.7509,0.0137,0.0751,0.0481,2.0,8.0,5.0,,,0.6153846153846154
232982,00372800,Old Dominion University,Norfolk,2011,18881.0,1,1,4,5,,,,0.3273,8131.0,0.5987,,1000.0,8796.0,8796.0,2875.0,2875.0,1.0,,,0.5351,0.4649,0.7533,1014.0,21.0,0.7982,0.5,43300.0,7890.0,22230.0,0.5533,0.2347,0.0529,0.0399,2.0,10.0,3.0,,(I-AA play not counted),0.7692307692307693
233374,00374400,University of Richmond,University of Richmond,2011,3245.0,1,1,4,5,,,,0.1788,9834.0,0.623,,1050.0,9250.0,9250.0,990.0,990.0,1.0,,,0.5513,0.4487,0.3271,1300.0,30.0,0.9425,0.8271,60800.0,43170.0,43170.0,0.6179,0.0937,0.0518,0.045,2.0,3.0,8.0,,(I-AA play not counted),0.2727272727272727
234085,00375300,Virginia Military Institute,Lexington,2011,1605.0,1,1,3,5,,,,0.1663,7780.0,0.6667,,775.0,7446.0,,1900.0,,1.0,,,0.0972,0.9028,0.4612,1132.0,25.0,0.8685,0.6942,56600.0,13184.0,31624.0,0.8299,0.0542,0.043,0.0467,2.0,8.0,5.0,,,0.6153846153846154
236939,00380000,Washington State University,Pullman,2011,22421.0,1,4,4,8,,,,0.3049,8085.0,0.8355,,936.0,9662.0,,3542.0,,1.0,,,0.5101,0.4899,0.8354,1066.0,23.0,0.8381,0.6676,46400.0,10799.0,22077.0,0.7016,0.0269,0.0799,0.0517,2.0,4.0,8.0,,,0.3333333333333333
237525,00381500,Marshall University,Huntington,2011,9506.0,1,1,4,5,,,,0.4439,6450.0,0.6658,,1100.0,8709.0,8110.0,2232.0,2832.0,1.0,,,0.5623,0.4377,0.8132,1009.0,22.0,0.7001,0.4452,35100.0,5648.0,13480.0,0.8726,0.0594,0.0167,0.0087,2.0,7.0,6.0,,,0.5384615384615384
238032,00382700,West Virginia University,Morgantown,2011,22189.0,1,3,4,5,,,,0.2813,8427.0,0.7231,,1140.0,8142.0,7200.0,1918.0,2458.0,1.0,,,0.4476,0.5524,0.8702,1067.0,24.0,0.7786,0.574,43900.0,5674.0,17844.0,0.8577,0.0388,0.029,0.0154,2.0,10.0,3.0,,,0.7692307692307693
240444,00389500,University of Wisconsin-Madison,Madison,2011,28737.0,1,1,4,3,,,,0.1631,9844.0,0.7721,,1140.0,7724.0,8610.0,3920.0,3090.0,1.0,,,0.5153,0.4847,0.6647,1268.0,28.0,0.9392,0.8195,51000.0,9665.0,25415.0,0.7814,0.0226,0.0436,0.0535,2.0,11.0,3.0,,,0.7857142857142857
240727,00393200,University of Wyoming,Laramie,2011,9993.0,1,1,4,7,,,,0.2476,8233.0,0.9213,,1200.0,8759.0,,3090.0,,1.0,,,0.5205,0.4795,0.9539,1104.0,24.0,0.7376,0.5318,46200.0,4125.0,12855.0,0.811,0.0115,0.0532,0.011,2.0,8.0,5.0,,,0.6153846153846154
243744,00130500,Stanford University,Stanford,2011,6927.0,1,1,4,8,,,,0.1787,13460.0,0.9879,,1500.0,12291.0,,2400.0,,1.0,,,0.4825,0.5175,0.071,1446.0,32.0,0.9773,0.9614,80900.0,41564.0,41564.0,0.3645,0.0732,0.166,0.1815,2.0,11.0,2.0,,,0.8461538461538461
243780,00182500,Purdue University-Main Campus,West Lafayette,2011,31774.0,1,1,4,3,,,,0.2233,9201.0,0.8635,,1330.0,9510.0,9510.0,2430.0,2430.0,1.0,,,0.4166,0.5834,0.6836,1191.0,27.0,0.8994,0.6795,52600.0,9478.0,27646.0,0.7033,0.0352,0.0336,0.0496,2.0,7.0,6.0,,,0.5384615384615384
100663,00105200,University of Alabama at Birmingham,Birmingham,2012,11014.0,1,1,4,5,,,,0.368,9650.0,0.9161,,1000.0,9714.0,9714.0,4175.0,4175.0,1.0,,,0.58,0.42,0.7223,1107.0,24.0,0.7991,0.4815,39700.0,6798.0,15462.0,0.5937,0.2654,0.0246,0.0474,2.0,13.0,1.0,,,0.9285714285714286
100858,00100900,Auburn University,Auburn,2012,20137.0,1,1,4,5,,,,0.1754,9177.0,0.8802,,1100.0,10606.0,10606.0,2636.0,2636.0,1.0,,,0.4919,0.5081,0.7723,1217.0,27.0,0.9001,0.6827,45700.0,9446.0,25190.0,0.8539,0.0717,0.0283,0.0197,2.0,3.0,9.0,,,0.25
102094,00105700,University of South Alabama,Mobile,2012,11054.0,1,1,4,5,,,,0.3667,7021.0,0.9966,,1200.0,7150.0,8114.0,4002.0,4002.0,1.0,,,0.5602,0.4398,0.8719,1047.0,23.0,0.6583,0.3683,37300.0,6660.0,13020.0,0.6449,0.2174,0.0251,0.0328,2.0,2.0,11.0,,,0.15384615384615385
102368,00104700,Troy University,Troy,2012,17765.0,1,4,4,5,,,,0.4814,6210.0,0.4747,,1090.0,6226.0,5095.0,3501.0,5477.0,1.0,,,0.6262,0.3738,0.6229,990.0,21.0,0.7228,0.3445,35600.0,6844.0,12820.0,0.4771,0.3868,0.0288,0.0083,2.0,5.0,7.0,,,0.4166666666666667
104151,00108100,Arizona State University Campus Immersion,Tempe,2012,59183.0,1,1,4,6,,,,0.4065,9620.0,0.905,,1020.0,9094.0,8788.0,3163.0,4387.0,2.0,,,0.5032,0.4968,0.8891,1105.0,24.0,0.7995,0.5683,45100.0,9724.0,22977.0,0.5988,0.0506,0.1937,0.0582,2.0,8.0,5.0,,,0.6153846153846154
104151,00108100,Arizona State University Campus Immersion,Tempe,2012,59183.0,1,1,4,6,,,,0.4065,9620.0,0.905,,1020.0,9094.0,8788.0,3163.0,4387.0,2.0,,,0.5032,0.4968,0.8891,1105.0,24.0,0.7995,0.5683,45100.0,9724.0,22977.0,0.5988,0.0506,0.1937,0.0582,2.0,8.0,5.0,,,0.6153846153846154
106397,00110800,University of Arkansas,Fayetteville,2012,19978.0,1,1,4,5,,,,0.2543,8827.0,0.9205,,1278.0,8672.0,8672.0,3968.0,3968.0,1.0,,,0.5,0.5,0.6347,1157.0,26.0,0.8122,0.6035,43400.0,7554.0,18434.0,0.7936,0.0502,0.0573,0.0259,2.0,4.0,8.0,,,0.3333333333333333
106458,00109000,Arkansas State University,Jonesboro,2012,9496.0,1,3,4,5,,,,0.4756,6550.0,0.8118,,1000.0,7202.0,17775.0,3917.0,3517.0,1.0,,,0.5722,0.4278,0.7056,1049.0,23.0,0.7041,0.3954,31700.0,7180.0,12610.0,0.7119,0.1593,0.0204,0.0071,2.0,10.0,3.0,,,0.7692307692307693
110635,00131200,University of California-Berkeley,Berkeley,2012,25774.0,1,1,4,8,,,,0.333,14251.0,0.7313,,1213.0,15304.0,10281.0,3497.0,4121.0,1.0,,,0.5235,0.4765,0.2161,1361.0,30.0,0.9581,0.9068,60800.0,12874.0,35752.0,0.2977,0.0244,0.1288,0.3608,2.0,3.0,9.0,,,0.25
122409,00115100,San Diego State University,San Diego,2012,25746.0,1,2,4,8,,,,0.3863,9261.0,0.5831,,1717.0,11549.0,10891.0,4169.0,4678.0,2.0,,,0.554,0.446,0.3288,1087.0,24.0,0.8927,0.6603,47400.0,6578.0,18236.0,0.3794,0.0392,0.2907,0.1419,2.0,9.0,4.0,,,0.6923076923076923
122755,00115500,San Jose State University,San Jose,2012,25046.0,1,1,4,8,,,,0.3869,9167.0,0.4048,,1754.0,10998.0,12403.0,4475.0,4499.0,2.0,,,0.4988,0.5012,0.7514,1002.0,21.0,0.8333,0.4692,53700.0,6852.0,18510.0,0.2403,0.0366,0.2292,0.3493,2.0,11.0,2.0,,,0.8461538461538461
123961,00132800,University of Southern California,Los Angeles,2012,17994.0,1,1,4,8,,,,0.2265,12651.0,0.5523,,1500.0,12440.0,12440.0,1480.0,1480.0,1.0,,,0.5073,0.4927,0.1993,1377.0,31.0,0.9676,0.9019,67700.0,44463.0,44463.0,0.4007,0.0448,0.1349,0.2301,2.0,7.0,6.0,,,0.5384615384615384
126818,00135000,Colorado State University-Fort Collins,Fort Collins,2012,22424.0,1,1,4,7,,,,0.2552,8629.0,0.6933,,1126.0,10278.0,8901.0,2232.0,2232.0,1.0,,,0.5133,0.4867,0.7471,1129.0,25.0,0.8413,0.6282,44500.0,8649.0,24441.0,0.7581,0.0212,0.0895,0.017,2.0,4.0,8.0,,,0.3333333333333333
127741,00134900,University of Northern Colorado,Greeley,2012,9934.0,1,1,4,7,,,,0.3394,7210.0,0.6554,,1300.0,9838.0,9838.0,2012.0,2610.0,1.0,,,0.6212,0.3788,0.6968,1032.0,22.0,0.6652,0.4476,39000.0,6514.0,17788.0,0.6024,0.0366,0.1494,0.0146,2.0,1.0,11.0,,,0.08333333333333333
127741,00134900,University of Northern Colorado,Greeley,2012,9934.0,1,1,4,7,,,,0.3394,7210.0,0.6554,,1300.0,9838.0,9838.0,2012.0,2610.0,1.0,,,0.6212,0.3788,0.6968,1032.0,22.0,0.6652,0.4476,39000.0,6514.0,17788.0,0.6024,0.0366,0.1494,0.0146,2.0,6.0,5.0,,(Div II play not counted),0.5454545454545454
127741,00134900,University of Northern Colorado,Greeley,2012,9934.0,1,1,4,7,,,,0.3394,7210.0,0.6554,,1300.0,9838.0,9838.0,2012.0,2610.0,1.0,,,0.6212,0.3788,0.6968,1032.0,22.0,0.6652,0.4476,39000.0,6514.0,17788.0,0.6024,0.0366,0.1494,0.0146,2.0,5.0,6.0,,(Div I-AA play not counted),0.45454545454545453
128328,00136900,United States Air Force Academy,USAF Academy,2012,4120.0,1,1,3,0,,,,,8439.0,0.9448,,0.0,0.0,,0.0,,1.0,,,0.2192,0.7808,0.0989,1343.0,31.0,0.9497,0.7964,,0.0,0.0,0.7133,0.0498,0.0947,0.0451,2.0,6.0,7.0,,,0.46153846153846156
129020,00141700,University of Connecticut,Storrs,2012,17170.0,1,4,4,1,,,,0.2103,10969.0,0.9544,,850.0,11380.0,11380.0,2650.0,2650.0,1.0,,,0.4909,0.5091,0.4471,1238.0,28.0,0.9264,0.8191,54000.0,11242.0,29074.0,0.6478,0.0556,0.0714,0.0842,2.0,5.0,7.0,,,0.4166666666666667
130794,00142600,Yale University,New Haven,2012,5397.0,1,1,4,1,,,,0.1357,15524.0,0.713,,3300.0,13000.0,,720.0,,1.0,,,0.4973,0.5027,0.0773,1488.0,33.0,0.9889,0.9619,74200.0,42300.0,42300.0,0.4719,0.0656,0.1006,0.1608,2.0,2.0,8.0,,(I-AA play not counted),0.2
131496,00144500,Georgetown University,Washington,2012,7200.0,1,1,4,2,,,,0.1386,12869.0,0.5563,,1200.0,13312.0,,2518.0,,1.0,,,0.554,0.446,0.1807,1387.0,31.0,0.9637,0.9332,84000.0,42870.0,42870.0,0.6154,0.0638,0.0772,0.0904,2.0,5.0,6.0,,(I-AA play not counted),0.45454545454545453
132903,00395400,University of Central Florida,Orlando,2012,50621.0,1,1,4,5,,,,0.3626,8340.0,0.9732,,1146.0,9300.0,9300.0,4076.0,4076.0,1.0,,,0.5463,0.4537,0.4624,1182.0,26.0,0.8775,0.6505,42900.0,6247.0,22345.0,0.5925,0.1016,0.2026,0.0546,2.0,10.0,4.0,,,0.7142857142857143
133669,00148100,Florida Atlantic University,Boca Raton,2012,24056.0,1,1,4,5,,,,0.4033,7825.0,0.6678,,1170.0,11353.0,10153.0,3950.0,5335.0,1.0,,,0.5636,0.4364,0.4226,1064.0,23.0,0.7825,0.4109,40700.0,4789.0,17234.0,0.4818,0.183,0.2401,0.0411,2.0,3.0,9.0,,,0.25
133951,00963500,Florida International University,Miami,2012,36244.0,1,1,4,5,,,,0.5914,9304.0,0.9799,,1220.0,11330.0,11466.0,4380.0,5188.0,1.0,,,0.5561,0.4439,0.4046,1141.0,25.0,0.8192,0.4883,43700.0,6417.0,18816.0,0.1086,0.1194,0.6651,0.028,2.0,3.0,9.0,,,0.25
134097,00148900,Florida State University,Tallahassee,2012,31652.0,1,1,4,5,,,,0.3155,9224.0,0.8027,,1000.0,9626.0,9626.0,3892.0,3892.0,1.0,,,0.5541,0.4459,0.5368,1214.0,27.0,0.9114,0.7513,44000.0,6402.0,21570.0,0.6776,0.0878,0.1583,0.0263,2.0,11.0,2.0,,,0.8461538461538461
134097,00148900,Florida State University,Tallahassee,2012,31652.0,1,1,4,5,,,,0.3155,9224.0,0.8027,,1000.0,9626.0,9626.0,3892.0,3892.0,1.0,,,0.5541,0.4459,0.5368,1214.0,27.0,0.9114,0.7513,44000.0,6402.0,21570.0,0.6776,0.0878,0.1583,0.0263,2.0,12.0,2.0,,,0.8571428571428571
134097,00148900,Florida State University,Tallahassee,2012,31652.0,1,1,4,5,,,,0.3155,9224.0,0.8027,,1000.0,9626.0,9626.0,3892.0,3892.0,1.0,,,0.5541,0.4459,0.5368,1214.0,27.0,0.9114,0.7513,44000.0,6402.0,21570.0,0.6776,0.0878,0.1583,0.0263,2.0,7.0,5.0,,,0.5833333333333334
137351,00153700,University of South Florida,Tampa,2012,30468.0,1,3,4,5,,,,0.4272,8096.0,0.7411,,1000.0,8960.0,8960.0,4100.0,4100.0,1.0,,,0.5599,0.4401,0.4321,1168.0,26.0,0.8951,0.5655,41000.0,6334.0,16257.0,0.5694,0.1142,0.1856,0.0611,2.0,3.0,9.0,,,0.25
139931,00157200,Georgia Southern University,Statesboro,2012,17139.0,1,1,4,5,,,,0.3831,6174.0,0.8728,,1200.0,9290.0,9290.0,5650.0,5650.0,1.0,,,0.4971,0.5029,0.4946,1083.0,23.0,0.7717,0.5042,39500.0,5754.0,15575.0,0.6469,0.2521,0.0383,0.0132,2.0,10.0,4.0,,(I-AA play not counted),0.7142857142857143
139940,00157400,Georgia State University,Atlanta,2012,23957.0,1,1,4,5,,,,0.5147,7830.0,0.9793,,1000.0,11546.0,9225.0,2384.0,4040.0,1.0,,,0.5858,0.4142,0.5103,1087.0,23.0,0.83,0.5083,40800.0,8157.0,22725.0,0.335,0.3847,0.0824,0.1083,2.0,12.0,2.0,,,0.8571428571428571
139940,00157400,Georgia State University,Atlanta,2012,23957.0,1,1,4,5,,,,0.5147,7830.0,0.9793,,1000.0,11546.0,9225.0,2384.0,4040.0,1.0,,,0.5858,0.4142,0.5103,1087.0,23.0,0.83,0.5083,40800.0,8157.0,22725.0,0.335,0.3847,0.0824,0.1083,2.0,1.0,10.0,,(I-AA play not counted),0.09090909090909091
139940,00157400,Georgia State University,Atlanta,2012,23957.0,1,1,4,5,,,,0.5147,7830.0,0.9793,,1000.0,11546.0,9225.0,2384.0,4040.0,1.0,,,0.5858,0.4142,0.5103,1087.0,23.0,0.83,0.5083,40800.0,8157.0,22725.0,0.335,0.3847,0.0824,0.1083,2.0,7.0,7.0,,,0.5
141574,00161000,University of Hawaii at Manoa,Honolulu,2012,14279.0,1,1,4,8,,,,0.3065,10070.0,0.7798,,1212.0,10029.0,12831.0,1582.0,1582.0,1.0,,,0.5379,0.4621,0.7847,1082.0,24.0,0.79,0.5569,43000.0,9404.0,25652.0,0.1877,0.0132,0.0825,0.4018,2.0,3.0,9.0,,,0.25
142115,00161600,Boise State University,Boise,2012,16909.0,1,1,4,7,,,,0.4417,7438.0,0.5466,,1242.0,7438.0,7438.0,5654.0,5184.0,1.0,,,0.5271,0.4729,0.8538,1056.0,23.0,0.715,0.2776,35600.0,5884.0,17324.0,0.7697,0.0179,0.0797,0.0245,2.0,11.0,2.0,,,0.8461538461538461
142285,00162600,University of Idaho,Moscow,2012,8785.0,1,1,4,7,,,,0.4178,7941.0,0.7893,,1474.0,7682.0,7682.0,4332.0,4332.0,1.0,,,0.4631,0.5369,0.6086,1078.0,23.0,0.7653,0.5569,39700.0,6212.0,19000.0,0.8112,0.0105,0.0795,0.0156,2.0,1.0,11.0,,,0.08333333333333333
144050,00177400,University of Chicago,Chicago,2012,5612.0,1,1,4,3,,,,0.1644,15846.0,0.8221,,1350.0,13137.0,,2329.0,,1.0,,,0.4726,0.5274,0.1322,1469.0,33.0,0.9922,0.9197,64000.0,45609.0,45609.0,0.4572,0.0451,0.0845,0.1789,2.0,4.0,6.0,,(Division III play not counted),0.4
145637,00177500,University of Illinois Urbana-Champaign,Champaign,2012,31260.0,1,1,4,3,,,,0.205,11227.0,0.7081,,1200.0,10332.0,,2510.0,,1.0,,,0.4463,0.5537,0.6334,1300.0,29.0,0.9383,0.8396,56600.0,14522.0,28664.0,0.5641,0.0555,0.0757,0.1437,2.0,2.0,10.0,,,0.16666666666666666
147703,00173700,Northern Illinois University,Dekalb,2012,16522.0,1,1,4,3,,,,0.4233,7880.0,0.7833,,1400.0,11036.0,11036.0,2498.0,2498.0,1.0,,,0.5018,0.4982,0.5641,1030.0,22.0,0.7035,0.5436,43800.0,13066.0,22554.0,0.6123,0.1631,0.1168,0.0486,2.0,12.0,2.0,,,0.8571428571428571
147767,00173900,Northwestern University,Evanston,2012,8936.0,1,1,4,3,,,,0.1377,14023.0,0.8591,,1842.0,13329.0,13329.0,1890.0,1890.0,1.0,,,0.511,0.489,0.1803,1452.0,33.0,0.9644,0.9296,64400.0,43779.0,43779.0,0.5566,0.0554,0.082,0.1795,2.0,10.0,3.0,,,0.7692307692307693
150136,00178600,Ball State University,Muncie,2012,16323.0,1,1,4,3,,,,0.3195,7150.0,0.8335,,1020.0,8622.0,8622.0,2868.0,2868.0,1.0,,,0.5694,0.4306,0.6103,1036.0,21.0,0.7677,0.5731,38800.0,8980.0,23650.0,0.846,0.0639,0.0295,0.0083,2.0,9.0,4.0,,,0.6923076923076923
151351,00180900,Indiana University-Bloomington,Bloomington,2012,31927.0,1,1,4,3,,,,0.2011,9380.0,0.8591,,848.0,8853.0,8853.0,3382.0,3382.0,1.0,,,0.5076,0.4924,0.7441,1183.0,27.0,0.8846,0.7533,44700.0,10033.0,31483.0,0.743,0.0422,0.0406,0.0376,2.0,4.0,8.0,,,0.3333333333333333
152080,00184000,University of Notre Dame,Notre Dame,2012,8466.0,1,1,4,3,,,,0.1203,12404.0,0.9042,,950.0,11934.0,11934.0,1950.0,1950.0,1.0,,,0.4655,0.5345,0.2328,1438.0,33.0,0.9737,0.9458,70100.0,42971.0,42971.0,0.7229,0.0331,0.0996,0.0656,2.0,0.0,1.0,,,0.0
153269,00186000,Drake University,Des Moines,2012,3310.0,1,1,4,4,,,,0.1768,8671.0,0.6632,,900.0,8680.0,8680.0,3560.0,3560.0,1.0,,,0.5686,0.4314,0.6588,1202.0,27.0,0.8781,0.7445,55700.0,29556.0,29556.0,0.7991,0.0335,0.0281,0.0326,2.0,8.0,3.0,,(I-AA play not counted),0.7272727272727273
153384,00186800,Grinnell College,Grinnell,2012,1611.0,1,1,3,4,,,,0.2298,8962.0,0.828,,900.0,9614.0,,1800.0,,1.0,,,0.5475,0.4525,0.3626,1385.0,31.0,0.9509,0.9037,43100.0,41004.0,41004.0,0.5798,0.0571,0.0757,0.0708,2.0,2.0,8.0,,(Div III play not counted),0.2
153603,00186900,Iowa State University,Ames,2012,25058.0,1,1,4,4,,,,0.2429,10090.0,0.8316,,1043.0,7721.0,7721.0,2430.0,2430.0,1.0,,,0.4354,0.5646,0.8625,1145.0,25.0,0.8579,0.7079,47800.0,7726.0,19838.0,0.7856,0.0256,0.0389,0.027,2.0,4.0,8.0,,,0.3333333333333333
153603,00186900,Iowa State University,Ames,2012,25058.0,1,1,4,4,,,,0.2429,10090.0,0.8316,,1043.0,7721.0,7721.0,2430.0,2430.0,1.0,,,0.4354,0.5646,0.8625,1145.0,25.0,0.8579,0.7079,47800.0,7726.0,19838.0,0.7856,0.0256,0.0389,0.027,2.0,6.0,7.0,,,0.46153846153846156
155399,00192800,Kansas State University,Manhattan,2012,19376.0,1,1,4,4,,,,0.2553,7978.0,0.8547,,1100.0,7450.0,7198.0,3802.0,3802.0,2.0,,,0.4739,0.5261,0.99,,,0.8031,0.5815,43300.0,8047.0,20146.0,0.78,0.0432,0.0563,0.0115,2.0,9.0,4.0,,,0.6923076923076923
155399,00192800,Kansas State University,Manhattan,2012,19376.0,1,1,4,4,,,,0.2553,7978.0,0.8547,,1100.0,7450.0,7198.0,3802.0,3802.0,2.0,,,0.4739,0.5261,0.99,,,0.8031,0.5815,43300.0,8047.0,20146.0,0.78,0.0432,0.0563,0.0115,2.0,1.0,11.0,,,0.08333333333333333
155399,00192800,Kansas State University,Manhattan,2012,19376.0,1,1,4,4,,,,0.2553,7978.0,0.8547,,1100.0,7450.0,7198.0,3802.0,3802.0,2.0,,,0.4739,0.5261,0.99,,,0.8031,0.5815,43300.0,8047.0,20146.0,0.78,0.0432,0.0563,0.0115,2.0,11.0,2.0,,,0.8461538461538461
155399,00192800,Kansas State University,Manhattan,2012,19376.0,1,1,4,4,,,,0.2553,7978.0,0.8547,,1100.0,7450.0,7198.0,3802.0,3802.0,2.0,,,0.4739,0.5261,0.99,,,0.8031,0.5815,43300.0,8047.0,20146.0,0.78,0.0432,0.0563,0.0115,2.0,8.0,4.0,,,0.6666666666666666
